ArtikelNr,groesse,ReferenzNr,Index,Bestand
42971,"36 Damen",117217,1,
42971,"38 Damen",117218,2,
42971,"40 Damen",117219,3,
42971,"42 Damen",117220,4,
42971,"44 Damen",117221,5,
42971,"46 Damen",117222,6,
42971,"48 Damen",117223,7,
42972,XXS,117224,0,
42972,XS,117225,1,
42972,S,117226,2,
42972,M,117227,3,
42972,L,117228,4,
42972,XL,117229,5,
42972,XXL,117230,6,
42973,XXS,117231,0,
42973,XS,117232,1,
42973,S,117233,2,
42973,M,117234,3,
42973,L,117235,4,
42973,XL,117236,5,
42973,XXL,117237,6,
42974,"34 Damen",117238,0,
42974,"36 Damen",117239,1,
42974,"38 Damen",117240,2,
42974,"40 Damen",117241,3,
42974,"42 Damen",117242,4,
42974,"44 Damen",117243,5,
42974,"46 Damen",117244,6,
42974,"48 Damen",117245,7,
42975,"34 Damen",117246,0,
42975,"36 Damen",117247,1,
42975,"38 Damen",117248,2,
42975,"40 Damen",117249,3,
42975,"42 Damen",117250,4,
42975,"44 Damen",117251,5,
42975,"48 Damen",117252,7,
42975,"46 Damen",117253,6,
42976,"34 Damen",117254,0,
42976,"36 Damen",117255,1,
42976,"38 Damen",117256,2,
42976,"40 Damen",117257,3,
42976,"42 Damen",117258,4,
42976,"44 Damen",117259,5,
42976,"46 Damen",117260,6,
42976,"48 Damen",117261,7,
42977,"34 Damen",117262,0,1.0
42977,"36 Damen",117263,1,2.0
42977,"38 Damen",117264,2,
42977,"40 Damen",117265,3,
42977,"42 Damen",117266,4,1.0
42977,"44 Damen",117267,5,
42977,"46 Damen",117268,6,
42977,"48 Damen",117269,7,
42978,"34 Damen",117270,0,
42978,"36 Damen",117271,1,
42978,"38 Damen",117272,2,
42978,"40 Damen",117273,3,
42978,"42 Damen",117274,4,
42978,"44 Damen",117275,5,
42978,"46 Damen",117276,6,
42978,"48 Damen",117277,7,
42979,XS,117278,0,
42979,S,117279,1,
42979,M,117280,2,
42979,L,117281,3,
42979,XL,117282,4,
42979,XXL,117283,5,
42980,XS,117284,0,
42980,S,117285,1,
42980,M,117286,2,
42980,L,117287,3,
42980,XL,117288,4,
42980,XXL,117289,5,
42981,XS,117290,0,
42981,S,117291,1,
42981,M,117292,2,
42981,L,117293,3,
42981,XL,117294,4,
42981,XXL,117295,5,
42982,XS,117296,0,
42982,S,117297,1,
42982,M,117298,2,
42982,L,117299,3,
42982,XL,117300,4,
42982,XXL,117301,5,
42983,XS,117302,0,
42983,S,117303,1,
42983,M,117304,2,
42983,L,117305,3,
42983,XL,117306,4,
42983,XXL,117307,5,
42984,XS,117308,0,
42984,S,117309,1,
42984,M,117310,2,
42984,L,117311,3,
42984,XL,117312,4,
42984,XXL,117313,5,
42984,XXXL,117314,6,
42985,XS,117315,0,
42985,S,117316,1,
42985,M,117317,2,
42985,L,117318,3,
42985,XL,117319,4,
42985,XXL,117320,5,
42985,XXXL,117321,6,
42986,XS,117322,0,
42986,S,117323,1,
42986,M,117324,2,
42986,L,117325,3,
42986,XL,117326,4,
42986,XXL,117327,5,
42986,XXXL,117328,6,
42987,XS,117329,0,
42987,S,117330,1,
42987,M,117331,2,
42987,L,117332,3,
42987,XL,117333,4,
42987,XXL,117334,5,
42987,XXXL,117335,6,
42988,XS,117336,0,
42988,S,117337,1,
42988,M,117338,2,
42988,L,117339,3,
42988,XL,117340,4,
42988,XXL,117341,5,
42988,XXXL,117342,6,
39121,XXXL,117343,6,
42989,XS,117344,0,
42989,S,117345,1,
42989,M,117346,2,
42989,L,117347,3,
42989,XL,117348,4,
42989,XXL,117349,5,
42990,XS,117351,0,
42990,S,117352,1,
42990,M,117353,2,
42990,L,117354,3,
42990,XL,117355,4,
42990,XXL,117356,5,
42990,XXXL,117357,6,
42991,XS,117358,0,
42991,S,117359,1,
42991,M,117360,2,
42991,L,117361,3,
42991,XL,117362,4,
42991,XXL,117363,5,
42991,XXXL,117364,6,
42992,XS,117365,0,
42992,S,117366,1,
42992,M,117367,2,
42992,L,117368,3,
42992,XL,117369,4,
42992,XXL,117370,5,
42992,XXXL,117371,6,
42993,XS,117372,0,
42993,S,117373,1,
42993,M,117374,2,
42993,L,117375,3,
42993,XL,117376,4,
42993,XXL,117377,5,
42993,XXXL,117378,6,
15888,XS,117379,0,
42994,L,117380,3,
42994,M,117381,2,
42994,XL,117382,4,
42994,S,117383,1,
42994,XXL,117384,5,
42994,XXXL,117385,6,
42994,XS,117386,0,
42995,XS,117387,0,
42995,S,117388,1,
42995,M,117389,2,
42995,L,117390,3,
42995,XL,117391,4,
42995,XXL,117392,5,
42996,XS,117394,0,
42996,S,117395,1,
42996,M,117396,2,
42996,L,117397,3,
42996,XL,117398,4,
42996,XXL,117399,5,
42996,XXXL,117400,6,
42997,XS,117401,0,
42997,S,117402,1,
42997,M,117403,2,
42997,L,117404,3,
42997,XL,117405,4,
42997,XXL,117406,5,
42997,XXXL,117407,6,
42998,XS,117408,0,
42998,S,117409,1,
42998,M,117410,2,
42998,L,117411,3,
42998,XL,117412,4,
42998,XXL,117413,5,
42998,XXXL,117414,6,
42999,XS,117415,0,
42999,S,117416,1,
42999,M,117417,2,
42999,L,117418,3,
42999,XL,117419,4,
42999,XXL,117420,5,
42999,XXXL,117421,6,
43000,XS,117422,0,
43000,S,117423,1,
43000,M,117424,2,
43000,L,117425,3,
43000,XL,117426,4,
43000,XXL,117427,5,
43001,XS,117428,0,
43001,S,117429,1,
43001,M,117430,2,
43001,L,117431,3,
43001,XL,117432,4,
43001,XXL,117433,5,
40737,XS,117434,0,
43002,"44 Herren",117435,0,
43002,"46 Herren",117436,1,
43002,"48 Herren",117437,2,
43002,"50 Herren",117438,3,
43002,"52 Herren",117439,4,
43002,"54 Herren",117440,5,
43002,"56 Herren",117441,6,
43002,"58 Herren",117442,7,
43002,"60 Herren",117443,8,
43003,"44 Herren",117444,0,
43003,"46 Herren",117445,1,
43003,"48 Herren",117446,2,
43003,"50 Herren",117447,3,
43003,"52 Herren",117448,4,
43003,"54 Herren",117449,5,
43003,"56 Herren",117450,6,
43003,"58 Herren",117451,7,
43003,"60 Herren",117452,8,
43004,"44 Herren",117453,0,
43004,"46 Herren",117454,1,
43004,"48 Herren",117455,2,1.0
43004,"50 Herren",117456,3,2.0
43004,"52 Herren",117457,4,1.0
43004,"54 Herren",117458,5,2.0
43004,"56 Herren",117459,6,2.0
43004,"58 Herren",117460,7,1.0
43005,"44 Herren",117466,0,
43005,"46 Herren",117467,1,
43005,"48 Herren",117468,2,
43005,"50 Herren",117469,3,
43005,"52 Herren",117470,4,
43005,"54 Herren",117471,5,
43005,"56 Herren",117472,6,
43005,"58 Herren",117473,7,
43005,"60 Herren",117474,8,
43006,"44 Herren",117475,0,
43006,"46 Herren",117476,1,
43006,"48 Herren",117477,2,
43006,"50 Herren",117478,3,
43006,"52 Herren",117479,4,
43006,"54 Herren",117480,5,
43006,"56 Herren",117481,6,
43006,"58 Herren",117482,7,
43006,"60 Herren",117483,8,
43007,"34 Damen",117484,0,
43007,"36 Damen",117485,1,
43007,"38 Damen",117486,2,
43007,"40 Damen",117487,3,
43007,"42 Damen",117488,4,
43007,"44 Damen",117489,5,
43007,"46 Damen",117490,6,
43007,"48 Damen",117491,7,
43008,"34 Damen",117492,0,
43008,"36 Damen",117493,1,
43008,"38 Damen",117494,2,
43008,"40 Damen",117495,3,
43008,"42 Damen",117496,4,
43008,"44 Damen",117497,5,
43008,"46 Damen",117498,6,
43008,"48 Damen",117499,7,
43009,"34 Damen",117500,0,
43009,"36 Damen",117501,1,
43009,"38 Damen",117502,2,
43009,"40 Damen",117503,3,
43009,"42 Damen",117504,4,
43009,"44 Damen",117505,5,
43009,"46 Damen",117506,6,
43009,"48 Damen",117507,7,
43010,"34 Damen",117508,0,
43010,"36 Damen",117509,1,
43010,"38 Damen",117510,2,
43010,"40 Damen",117511,3,
43010,"42 Damen",117512,4,
43010,"44 Damen",117513,5,
43010,"46 Damen",117514,6,
43010,"48 Damen",117515,7,
43011,"34 Damen",117516,0,
43011,"36 Damen",117517,1,
43011,"38 Damen",117518,2,
43011,"40 Damen",117519,3,
43011,"42 Damen",117520,4,
43011,"44 Damen",117521,5,
43011,"46 Damen",117522,6,
43011,"48 Damen",117523,7,
43012,XS,117524,0,
43012,S,117525,1,
43012,M,117526,2,
43012,L,117527,3,
43012,XL,117528,4,
43012,XXL,117529,5,
43013,XS,117530,0,
43013,S,117531,1,
43013,M,117532,2,
43013,L,117533,3,
43013,XL,117534,4,
43013,XXL,117535,5,
43014,"44 Herren",117536,0,
43014,"46 Herren",117537,1,
43014,"48 Herren",117538,2,
43014,"50 Herren",117539,3,
43014,"52 Herren",117540,4,
43014,"54 Herren",117541,5,
43014,"56 Herren",117542,6,
43014,"58 Herren",117543,7,
43014,"60 Herren",117544,8,
43015,universal,117545,0,
43016,universal,117546,0,
43017,universal,117547,0,
43018,universal,117548,0,1.0
43019,"44 Herren",117549,0,
43019,"46 Herren",117550,1,
43019,"48 Herren",117551,2,
43019,"50 Herren",117552,3,
43019,"52 Herren",117553,4,
43019,"54 Herren",117554,5,
43019,"56 Herren",117555,6,
43019,"58 Herren",117556,7,
43019,"60 Herren",117557,8,
43021,S,117560,0,
43021,M,117561,1,
43021,L,117562,2,
43021,XL,117563,3,
43021,XXL,117564,4,
43022,XS,117565,0,
43022,S,117566,1,
43022,M,117567,2,
43022,L,117568,3,
43022,XL,117569,4,
43023,XS,117571,0,
43023,S,117572,1,
43023,M,117573,2,
43023,L,117574,3,
43023,XL,117575,4,
43024,XS,117576,0,
43024,S,117577,1,
43024,M,117578,2,
43024,L,117579,3,
43024,XL,117580,4,
43025,XS,117581,0,
43025,S,117582,1,
43025,M,117583,2,
43025,L,117584,3,
43025,XL,117585,4,
43026,S,117586,0,
43026,M,117587,1,
43026,L,117588,2,
43026,XL,117589,3,
43026,XXL,117590,4,
43027,XS,117591,0,
43027,S,117592,1,
43027,M,117593,2,
43027,L,117594,3,
43027,XL,117595,4,
43028,XS,117596,0,
43028,S,117597,1,
43028,M,117598,2,
43028,L,117599,3,
43028,XL,117600,4,
43029,XS,117601,0,
43029,S,117602,1,
43029,M,117603,2,
43029,L,117604,3,
43029,XL,117605,4,
43030,S,117607,0,
43030,M,117608,1,
43030,L,117609,2,
43030,XL,117610,3,
43030,XXL,117611,4,
43031,XS,117612,0,
43031,S,117613,1,
43031,M,117614,2,
43031,L,117615,3,
43031,XL,117616,4,
43032,XS,117617,0,
43032,S,117618,1,
43032,M,117619,2,
43032,L,117620,3,
43032,XL,117621,4,
43033,XS,117622,0,
43033,S,117623,1,
43033,M,117624,2,
43033,L,117625,3,
43033,XL,117626,4,
43034,S,117627,0,
43034,M,117628,1,
43034,L,117629,2,
43034,XL,117630,3,
43034,XXL,117631,4,
43035,S,117632,0,
43035,M,117633,1,
43035,L,117634,2,
43035,XL,117635,3,
43035,XXL,117636,4,
43036,XS,117637,0,
43036,S,117638,1,
43036,M,117639,2,
43036,L,117640,3,
43036,XL,117641,4,
43037,XS,117642,0,
43037,S,117643,1,
43037,M,117644,2,
43037,L,117645,3,
43037,XL,117646,4,
43038,S,117647,0,
43038,M,117648,1,
43038,L,117649,2,
43038,XL,117650,3,
43038,XXL,117651,4,
43039,XS,117652,0,
43039,S,117653,1,
43039,M,117654,2,
43039,L,117655,3,
43039,XL,117656,4,
43040,XS,117657,0,
43040,S,117658,1,
43040,M,117659,2,
43040,L,117660,3,
43040,XL,117661,4,
43041,XS,117662,0,
43041,S,117663,1,
43041,M,117664,2,
43041,L,117665,3,
43041,XL,117666,4,
43042,XS,117667,0,
43042,S,117668,1,
43042,M,117669,2,
43042,L,117670,3,
43042,XL,117671,4,
43043,XS,117672,0,
43043,S,117673,1,
43043,M,117674,2,
43043,L,117675,3,
43043,XL,117676,4,
43044,S,117677,0,
43044,M,117678,1,
43044,L,117679,2,
43044,XL,117680,3,
43044,XXL,117681,4,
43045,S,117682,0,
43045,M,117683,1,
43045,L,117684,2,
43045,XL,117685,3,
43045,XXL,117686,4,
43046,XS,117687,0,
43046,S,117688,1,
43046,M,117689,2,
43046,L,117690,3,
43046,XL,117691,4,
43047,XS,117692,0,
43047,S,117693,1,
43047,M,117694,2,
43047,L,117695,3,
43047,XL,117696,4,
43048,XS,117697,0,
43048,S,117698,1,
43048,M,117699,2,
43048,L,117700,3,
43048,XL,117701,4,
43049,XS,117702,0,
43049,S,117703,1,
43049,M,117704,2,
43049,L,117705,3,
43049,XL,117706,4,
43050,-,117707,0,
43051,S,117708,0,
43051,M,117709,1,
43051,L,117710,2,
43051,XL,117711,3,
43051,XXL,117712,4,
43052,S,117713,0,
43052,M,117714,1,
43052,L,117715,2,
43052,XL,117716,3,
43052,XXL,117717,4,
43053,S,117718,0,
43053,M,117719,1,
43053,L,117720,2,
43053,XL,117721,3,
43053,XXL,117722,4,
43054,S,117723,0,
43054,M,117724,1,
43054,L,117725,2,
43054,XL,117726,3,
43054,XXL,117727,4,
43055,S,117728,0,
43055,M,117729,1,
43055,L,117730,2,
43055,XL,117731,3,
43055,XXL,117732,4,
43056,S,117733,0,
43056,M,117734,1,
43056,L,117735,2,
43056,XL,117736,3,
43056,XXL,117737,4,
40911,S,117738,0,
40911,M,117739,1,
40911,XL,117740,3,
40911,XXL,117741,4,
40910,XL,117742,3,
40910,XXL,117743,4,
40910,S,117744,0,
40910,M,117745,1,
43057,S,117746,0,
43057,M,117747,1,
43057,L,117748,2,
43057,XL,117749,3,
43057,XXL,117750,4,
43058,S,117751,0,
43058,M,117752,1,
43058,L,117753,2,
43058,XL,117754,3,
43058,XXL,117755,4,
43059,S,117756,0,
43059,M,117757,1,
43059,L,117758,2,
43059,XL,117759,3,
43059,XXL,117760,4,
43060,S,117761,0,
43060,M,117762,1,
43060,L,117763,2,
43060,XL,117764,3,
43060,XXL,117765,4,
43071,S,117816,0,
43071,M,117817,1,
43071,L,117818,2,
43071,XL,117819,3,
43071,XXL,117820,4,
43072,S,117821,0,
43072,M,117822,1,
43072,L,117823,2,
43072,XL,117824,3,
43072,XXL,117825,4,
43086,S,117896,0,
43086,M,117897,1,
43086,L,117898,2,
43086,XL,117899,3,
43086,XXL,117900,4,
43087,S,117901,0,
43087,M,117902,1,
43087,L,117903,2,
43087,XL,117904,3,
43087,XXL,117905,4,
43088,S,117906,0,
43088,M,117907,1,
43088,L,117908,2,
43088,XL,117909,3,
43088,XXL,117910,4,
43091,universal,117921,0,3.0
43092,universal,117922,0,
43093,universal,117923,0,
43094,universal,117924,0,
43095,universal,117925,0,
43096,universal,117926,0,
43097,S,117927,0,
43097,M,117928,1,
43097,L,117929,2,
43097,XL,117930,3,
43097,XXL,117931,4,
43098,S,117932,0,
43098,M,117933,1,
43098,L,117934,2,
43098,XL,117935,3,
43098,XXL,117936,4,
43099,S,117937,0,
43099,M,117938,1,
43099,L,117939,2,
43099,XL,117940,3,
43099,XXL,117941,4,
43102,"185 cm",117952,0,
43103,"185 cm",117953,0,
43104,"170 cm",117954,0,
43105,"185 cm",117955,0,
43106,"200 cm",117956,0,
43107,"170 cm",117957,0,
43108,"185 cm",117958,0,
43109,"200 cm",117959,0,
43110,"170 cm",117960,0,
43111,"185 cm",117961,0,
43112,"200 cm",117962,0,
43113,"200 cm",117963,0,
43115,"200 cm",117965,0,
43114,"185 cm",117966,0,
43116,"170 cm",117967,0,
43117,"185 cm",117968,0,
43118,"200 cm",117969,0,
43119,"170 cm",117970,0,
43120,"170 cm",117971,0,
43121,"185 cm",117972,0,
43122,"200 cm",117973,0,
43123,"185 cm",117974,0,
43124,"200 cm",117975,0,
43125,"170 cm",117976,0,
43126,"185 cm",117977,0,
43127,"200 cm",117978,0,
43128,"170 cm",117979,0,
43129,S,117980,0,
43129,M,117981,1,
43129,L,117982,2,
43129,XL,117983,3,
43129,XXL,117984,4,
43130,S,117985,0,
43130,M,117986,1,
43130,L,117987,2,1.0
43130,XL,117988,3,
43130,XXL,117989,4,1.0
43131,S,117990,0,
43131,M,117991,1,
43131,L,117992,2,
43131,XL,117993,3,
43131,XXL,117994,4,
43132,S,117995,0,
43132,M,117996,1,
43132,L,117997,2,
43132,XL,117998,3,
43132,XXL,117999,4,
43133,S,118000,0,
43133,M,118001,1,
43133,L,118002,2,
43133,XL,118003,3,
43133,XXL,118004,4,
43134,S,118005,0,
43134,M,118006,1,
43134,L,118007,2,
43134,XL,118008,3,
43134,XXL,118009,4,
43136,XS,118015,0,
43136,S,118016,1,
43136,M,118017,2,
43136,L,118018,3,
43136,XL,118019,4,
43135,XS,118020,0,
43135,S,118021,1,
43135,M,118022,2,
43135,L,118023,3,
43135,XL,118024,4,
43137,XS,118025,0,
43137,S,118026,1,
43137,M,118027,2,
43137,L,118028,3,
43137,XL,118029,4,
43138,XS,118030,0,
43138,S,118031,1,
43138,M,118032,2,
43138,L,118033,3,
43138,XL,118034,4,
43139,S,118035,0,
43139,M,118036,1,
43139,L,118037,2,
43139,XL,118038,3,
43139,XXL,118039,4,
43140,XS,118040,0,
43140,S,118041,1,
43140,M,118042,2,
43140,L,118043,3,
43140,XL,118044,4,
43141,S,118045,0,
43141,M,118046,1,
43141,L,118047,2,
43141,XL,118048,3,
43141,XXL,118049,4,
43142,S,118050,0,
43142,M,118051,1,
43142,L,118052,2,
43142,XL,118053,3,
43142,XXL,118054,4,
43143,S,118056,0,
43143,M,118057,1,
43143,L,118058,2,
43143,XL,118059,3,
43143,XXL,118060,4,
43144,XXL,118061,4,
43144,S,118062,0,
43144,M,118063,1,
43144,L,118064,2,
43144,XL,118065,3,
43145,XXL,118066,4,
43145,S,118067,0,
43145,M,118068,1,
43145,L,118069,2,
43145,XL,118070,3,
43146,S,118071,1,
43146,M,118072,2,
43146,L,118073,3,
43146,XL,118074,4,
43146,XS,118075,0,
43147,XS,118076,0,
43147,S,118077,1,
43147,M,118078,2,
43147,L,118079,3,
43147,XL,118080,4,
43148,XS,118081,0,
43148,S,118082,1,
43148,M,118083,2,
43148,L,118084,3,
43148,XL,118085,4,
43149,XS,118086,0,
43149,S,118087,1,
43149,M,118088,2,
43149,L,118089,3,
43149,XL,118090,4,
43151,S,118096,0,
43151,M,118097,1,
43151,L,118098,2,
43151,XL,118099,3,
43151,XXL,118100,4,
43152,S,118101,0,
43152,M,118102,1,
43152,L,118103,2,
43152,XL,118104,3,
43152,XXL,118105,4,
43153,XS,118106,0,
43153,S,118107,1,
43153,M,118108,2,
43153,L,118109,3,
43153,XL,118110,4,
43154,XS,118111,0,
43154,S,118112,1,
43154,M,118113,2,
43154,L,118114,3,
43154,XL,118115,4,
43155,XS,118116,0,
43155,S,118117,1,
43155,M,118118,2,
43155,L,118119,3,
43155,XL,118120,4,
43156,XS,118121,0,
43156,S,118122,1,
43156,M,118123,2,
43156,L,118124,3,
43156,XL,118125,4,
43157,XS,118126,0,
43157,S,118127,1,
43157,M,118128,2,
43157,L,118129,3,
43157,XL,118130,4,
43158,XS,118131,0,
43158,S,118132,1,
43158,M,118133,2,
43158,L,118134,3,
43158,XL,118135,4,
43159,XS,118136,0,
43159,S,118137,1,
43159,M,118138,2,
43159,L,118139,3,
43159,XL,118140,4,
43160,XS,118141,0,
43160,S,118142,1,
43160,M,118143,2,
43160,L,118144,3,
43160,XL,118145,4,
43161,XS,118146,0,
43161,S,118147,1,
43161,M,118148,2,
43161,L,118149,3,
43161,XL,118150,4,
43162,XS,118151,0,
43162,S,118152,1,
43162,M,118153,2,
43162,L,118154,3,
43162,XL,118155,4,
43163,XS,118156,0,
43163,S,118157,1,
43163,M,118158,2,
43163,L,118159,3,
43163,XL,118160,4,
43164,XS,118161,0,
43164,S,118162,1,
43164,M,118163,2,
43164,L,118164,3,
43164,XL,118165,4,
43165,"32 Damen",118166,0,
43165,"34 Damen",118167,1,
43165,"36 Damen",118168,2,
43165,"38 Damen",118169,3,
43165,"40 Damen",118170,4,
43165,"42 Damen",118171,5,
43165,"44 Damen",118172,6,
43165,"46 Damen",118173,7,
43166,"32 Damen",118174,0,
43166,"34 Damen",118175,1,
43166,"36 Damen",118176,2,
43166,"38 Damen",118177,3,
43166,"40 Damen",118178,4,
43166,"42 Damen",118179,5,
43166,"44 Damen",118180,6,
43166,"46 Damen",118181,7,
43167,"32 Damen",118182,0,
43167,"34 Damen",118183,1,
43167,"36 Damen",118184,2,
43167,"38 Damen",118185,3,
43167,"40 Damen",118186,4,
43167,"42 Damen",118187,5,
43167,"44 Damen",118188,6,
43167,"46 Damen",118189,7,
43168,S,118190,0,
43168,M,118191,1,
43168,L,118192,2,
43168,XL,118193,3,
43168,XXL,118194,4,
43168,XXXL,118195,5,
43169,S,118196,0,
43169,M,118197,1,
43169,L,118198,2,
43169,XL,118199,3,
43169,XXL,118200,4,
43169,XXXL,118201,5,
43170,S,118202,0,
43170,M,118203,1,
43170,L,118204,2,
43170,XL,118205,3,
43170,XXL,118206,4,
43171,S,118207,0,
43171,M,118208,1,
43171,L,118209,2,
43171,XL,118210,3,
43171,XXL,118211,4,
43172,"W 28",118212,0,
43172,"W 30",118213,1,
43172,"W 31",118214,2,
43172,"W 32",118215,3,
43172,"W 33",118216,4,
43172,"W 34",118217,5,
43172,"W 35",118218,6,
43172,"W 36",118219,7,
43172,"W 38",118220,8,
43172,"W 40",118221,9,
43172,"W 42",118222,10,
43173,"W 28",118223,0,
43173,"W 30",118224,1,
43173,"W 31",118225,2,
43173,"W 32",118226,3,
43173,"W 33",118227,4,
43173,"W 34",118228,5,
43173,"W 35",118229,6,
43173,"W 36",118230,7,
43173,"W 38",118231,8,
43173,"W 40",118232,9,
43173,"W 42",118233,10,
43174,"W 28",118234,0,
43174,"W 30",118235,1,
43174,"W 31",118236,2,
43174,"W 32",118237,3,
43174,"W 33",118238,4,
43174,"W 34",118239,5,
43174,"W 35",118240,6,
43174,"W 36",118241,7,
43174,"W 38",118242,8,
43174,"W 40",118243,10,
43174,"W 42",118244,11,
43175,"W 28",118245,0,
43175,"W 30",118246,1,
43175,"W 31",118247,2,
43175,"W 32",118248,3,
43175,"W 33",118249,4,
43175,"W 34",118250,5,
43175,"W 35",118251,6,
43175,"W 36",118252,7,
43174,"W 38",118253,9,
43175,"W 40",118254,9,
43175,"W 42",118255,10,
43176,-,118256,0,
43178,XS,118258,0,
43178,S,118259,1,
43178,M,118260,2,
43178,L,118261,3,
43178,XL,118262,4,
43179,M,118263,0,
43180,"1,0 Liter",118264,0,
43181,"1,0 Liter",118265,0,
43182,-,118266,0,
43183,-,118267,0,
43184,-,118268,0,
43185,-,118269,0,
43186,S,118270,0,
43186,M,118271,1,
43186,L,118272,2,
43186,XL,118273,3,
43187,"W 28",118274,0,
43187,"W 30",118275,1,
43187,"W 32",118276,2,
43187,"W 34",118277,3,
43187,"W 36",118278,4,
43187,"W 38",118279,5,
43188,"W 28",118280,0,
43188,"W 30",118281,1,
43188,"W 32",118282,2,
43188,"W 34",118283,3,
43188,"W 36",118284,4,
43188,"W 38",118285,5,
43189,XS,118286,0,
43189,S,118287,1,
43189,M,118288,2,
43189,L,118289,3,
43190,"34 Damen",118290,0,
43190,"36 Damen",118291,1,
43190,"38 Damen",118292,2,
43190,"40 Damen",118293,3,
43190,"42 Damen",118294,4,
43190,"44 Damen",118295,5,
43191,"34 Damen",118296,0,
43191,"36 Damen",118297,1,
43191,"38 Damen",118298,2,
43191,"40 Damen",118299,3,
43191,"42 Damen",118300,4,
43191,"44 Damen",118301,5,
43192,S,118302,0,
43192,M,118303,1,
43192,L,118304,2,
43192,XL,118305,3,
43192,XXL,118306,4,
43193,S,118307,0,
43193,M,118308,1,
43193,L,118309,2,
43193,XL,118310,3,
43193,XXL,118311,4,
43194,S,118312,0,
43194,M,118313,1,
43194,L,118314,2,
43194,XL,118315,3,
43194,XXL,118316,4,
43195,S,118317,0,
43195,M,118318,1,
43195,L,118319,2,
43195,XL,118320,3,
43195,XXL,118321,4,
43196,S,118322,0,
43196,M,118323,1,
43196,L,118324,2,
43196,XL,118325,3,
43196,XXL,118326,4,
43197,S,118327,0,
43197,M,118328,1,
43197,L,118329,2,
43197,XL,118330,3,
43197,XXL,118331,4,
43198,S,118332,0,
43198,M,118333,1,
43198,L,118334,2,
43198,XL,118335,3,
43198,XXL,118336,4,
43199,S,118337,0,
43199,M,118338,1,
43199,L,118339,2,
43199,XL,118340,3,
43199,XXL,118341,4,
43200,S,118342,0,
43200,M,118343,1,
43200,L,118344,2,
43200,XL,118345,3,
43200,XXL,118346,4,
43201,S,118347,1,
43201,M,118348,2,
43201,L,118349,3,
43201,XL,118350,4,
43201,XXL,118351,5,
43202,S,118352,1,
43202,M,118353,2,
43202,L,118354,3,
43202,XL,118355,4,
43202,XXL,118356,5,
43203,S,118357,1,
43203,M,118358,2,
43203,L,118359,3,
43203,XL,118360,4,
43203,XXL,118361,5,
43204,S,118362,0,
43204,M,118363,1,
43204,L,118364,2,
43204,XL,118365,3,
43204,XXL,118366,4,
43205,S,118368,0,
43205,M,118369,1,
43205,L,118370,2,
43205,XL,118371,3,
43205,XXL,118372,4,
43206,XS,118373,0,
43206,S,118374,1,
43206,M,118375,2,
43206,L,118376,3,
43206,XL,118377,4,
43207,XS,118378,0,
43207,S,118379,1,
43207,M,118380,2,
43207,L,118381,3,
43207,XL,118382,4,
43208,XS,118383,0,
43208,S,118384,1,
43208,M,118385,2,
43208,L,118386,3,
43208,XL,118387,4,
43209,XS,118388,0,
43209,S,118389,1,
43209,M,118390,2,
43209,L,118391,3,
43209,XL,118392,4,
43210,XS,118393,0,
43210,S,118394,1,
43210,M,118395,2,
43210,L,118396,3,
43210,XL,118397,4,
43211,XS,118398,0,
43211,S,118399,1,
43211,M,118400,2,
43211,L,118401,3,
43211,XL,118402,4,
43212,XS,118403,0,
43212,S,118404,1,
43212,M,118405,2,
43212,L,118406,3,
43212,XL,118407,4,
43213,XS,118408,0,
43213,S,118409,1,
43213,M,118410,2,
43213,L,118411,3,
43213,XL,118412,4,
43214,XS,118413,0,
43214,S,118414,1,
43214,M,118415,2,
43214,L,118416,3,
43214,XL,118417,4,
43215,XS,118418,0,
43215,S,118419,1,
43215,M,118420,2,
43215,L,118421,3,
43215,XL,118422,4,
43216,XS,118423,0,
43216,S,118424,1,
43216,M,118425,2,
43216,L,118426,3,
43216,XL,118427,4,
43217,XS,118428,0,
43217,S,118429,1,
43217,M,118430,2,
43217,L,118431,3,
43217,XL,118432,4,
43218,L,118433,1,
43219,L,118434,0,
43220,S,118435,0,
43220,M,118436,1,
43220,L,118437,2,
43220,XL,118438,3,
43220,XXL,118439,4,
43221,S,118440,0,
43221,M,118441,1,
43221,L,118442,2,
43221,XL,118443,3,
43221,XXL,118444,4,
43222,S,118445,0,
43222,M,118446,1,
43222,L,118447,2,
43222,XL,118448,3,
43222,XXL,118449,4,
43223,S,118450,0,
43223,M,118451,1,
43223,L,118452,2,
43223,XL,118453,3,
43223,XXL,118454,4,
43224,S,118455,0,
43224,M,118456,1,
43224,L,118457,2,
43224,XL,118458,3,
43224,XXL,118459,4,
43225,XS,118460,0,
43225,S,118461,1,
43225,M,118462,2,
43225,L,118463,3,
43225,XL,118464,4,
43226,XS,118465,0,
43226,S,118466,1,
43226,M,118467,2,
43226,L,118468,3,
43226,XL,118469,4,
43227,XS,118470,0,
43227,S,118471,1,
43227,M,118472,2,
43227,L,118473,3,
43227,XL,118474,4,
43228,XS,118475,0,
43228,S,118476,1,
43228,M,118477,2,
43228,L,118478,3,
43228,XL,118479,4,
43229,XS,118480,0,
43229,S,118481,1,
43229,M,118482,2,
